id,focus,signal,slack,drag,confidence,score,lane
l001,retry load,35,33,6,25,174,ship
l002,worker slack,35,34,6,55,205,ship
l003,session drift,35,35,6,85,236,ship
l004,queue pressure,35,36,18,25,129,watch
l005,retry load,35,37,18,55,160,ship
l006,worker slack,35,38,18,85,191,ship
l007,session drift,35,39,34,25,68,hold
l008,queue pressure,35,40,34,55,99,hold
l009,retry load,35,41,34,85,130,watch
l010,worker slack,60,42,6,25,283,ship
l011,session drift,60,43,6,55,314,ship
l012,queue pressure,60,44,6,85,345,ship
l013,retry load,60,45,18,25,238,ship
l014,worker slack,60,46,18,55,269,ship
l015,session drift,60,47,18,85,300,ship
l016,queue pressure,60,48,34,25,177,ship
l017,retry load,60,32,34,55,191,ship
l018,worker slack,60,33,34,85,222,ship
l019,session drift,85,34,6,25,375,ship
l020,queue pressure,85,35,6,55,406,ship
l021,retry load,85,36,6,85,437,ship
l022,worker slack,85,37,18,25,330,ship
l023,session drift,85,38,18,55,361,ship
l024,queue pressure,85,39,18,85,392,ship
l025,retry load,85,40,34,25,269,ship
l026,worker slack,85,41,34,55,300,ship
l027,session drift,85,42,34,85,331,ship
